Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Common Name,Species Code,Confidence,Begin Path,File Offset (s)
577,Spectrogram 1,1,105036,105039,0,12000,Black Redstart,blared1,0.7537,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_171500.wav,36
578,Spectrogram 1,1,105075,105078,0,12000,Black Redstart,blared1,0.9184,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_172000.wav,15
579,Spectrogram 1,1,105114,105117,0,12000,Black Redstart,blared1,0.9635,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_172000.wav,54
580,Spectrogram 1,1,105300,105303,0,12000,Black Redstart,blared1,0.2838,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_174000.wav,0
581,Spectrogram 1,1,105549,105552,0,12000,Black Redstart,blared1,0.1865,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_180000.wav,9
582,Spectrogram 1,1,105582,105585,0,12000,Black Redstart,blared1,0.1429,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_180000.wav,42
583,Spectrogram 1,1,105609,105612,0,12000,Black Redstart,blared1,0.8869,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_180500.wav,9
584,Spectrogram 1,1,105912,105915,0,12000,Black Redstart,blared1,0.2464,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_183000.wav,12
585,Spectrogram 1,1,105915,105918,0,12000,Black Redstart,blared1,0.6528,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_183000.wav,15
586,Spectrogram 1,1,105957,105960,0,12000,Black Redstart,blared1,0.6298,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_183000.wav,57
587,Spectrogram 1,1,106728,106731,0,12000,Black Redstart,blared1,0.3606,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240624_193500.wav,48
588,Spectrogram 1,1,111513,111516,0,12000,Black Redstart,blared1,0.228,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_023002.wav,54
589,Spectrogram 1,1,111519,111522,0,12000,Black Redstart,blared1,0.1654,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_023502.wav,3
590,Spectrogram 1,1,111528,111531,0,12000,Black Redstart,blared1,0.8514,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_023502.wav,12
591,Spectrogram 1,1,111540,111543,0,12000,Black Redstart,blared1,0.4506,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_023502.wav,24
592,Spectrogram 1,1,111858,111861,0,12000,Black Redstart,blared1,0.4792,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_030502.wav,0
593,Spectrogram 1,1,111861,111864,0,12000,Black Redstart,blared1,0.988,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_030502.wav,3
594,Spectrogram 1,1,111867,111870,0,12000,Black Redstart,blared1,0.5879,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_030502.wav,9
595,Spectrogram 1,1,111876,111879,0,12000,Black Redstart,blared1,0.1282,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_030502.wav,18
596,Spectrogram 1,1,111879,111882,0,12000,Black Redstart,blared1,0.9577,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_030502.wav,21
597,Spectrogram 1,1,111888,111891,0,12000,Black Redstart,blared1,0.9405,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_030502.wav,30
598,Spectrogram 1,1,111897,111900,0,12000,Black Redstart,blared1,0.34,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_030502.wav,39
599,Spectrogram 1,1,111903,111906,0,12000,Black Redstart,blared1,0.2804,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_030502.wav,45
600,Spectrogram 1,1,111909,111912,0,12000,Black Redstart,blared1,0.2779,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_030502.wav,51
601,Spectrogram 1,1,111915,111918,0,12000,Black Redstart,blared1,0.8923,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_031002.wav,0
602,Spectrogram 1,1,111918,111921,0,12000,Black Redstart,blared1,0.9815,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_031002.wav,3
603,Spectrogram 1,1,111927,111930,0,12000,Black Redstart,blared1,0.1918,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_031002.wav,12
604,Spectrogram 1,1,111930,111933,0,12000,Black Redstart,blared1,0.1511,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_031002.wav,15
605,Spectrogram 1,1,111942,111945,0,12000,Black Redstart,blared1,0.8977,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_031002.wav,27
606,Spectrogram 1,1,111954,111957,0,12000,Black Redstart,blared1,0.2151,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_031002.wav,39
607,Spectrogram 1,1,111969,111972,0,12000,Black Redstart,blared1,0.5022,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_031002.wav,54
608,Spectrogram 1,1,112035,112038,0,12000,Black Redstart,blared1,0.5009,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_032002.wav,6
609,Spectrogram 1,1,112050,112053,0,12000,Black Redstart,blared1,0.7534,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_032002.wav,21
610,Spectrogram 1,1,112077,112080,0,12000,Black Redstart,blared1,0.7507,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_032002.wav,48
611,Spectrogram 1,1,112098,112101,0,12000,Black Redstart,blared1,0.1938,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_032502.wav,12
612,Spectrogram 1,1,112104,112107,0,12000,Black Redstart,blared1,0.2301,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_032502.wav,18
613,Spectrogram 1,1,112107,112110,0,12000,Black Redstart,blared1,0.786,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_032502.wav,21
614,Spectrogram 1,1,112116,112119,0,12000,Black Redstart,blared1,0.107,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_032502.wav,30
615,Spectrogram 1,1,112125,112128,0,12000,Black Redstart,blared1,0.144,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_032502.wav,39
616,Spectrogram 1,1,112131,112134,0,12000,Black Redstart,blared1,0.5487,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_032502.wav,45
617,Spectrogram 1,1,112179,112182,0,12000,Black Redstart,blared1,0.9909,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_033002.wav,36
618,Spectrogram 1,1,112185,112188,0,12000,Black Redstart,blared1,0.9856,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_033002.wav,42
619,Spectrogram 1,1,112188,112191,0,12000,Black Redstart,blared1,0.9985,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_033002.wav,45
620,Spectrogram 1,1,112194,112197,0,12000,Black Redstart,blared1,0.1096,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_033002.wav,51
621,Spectrogram 1,1,112203,112206,0,12000,Black Redstart,blared1,0.2231,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_033502.wav,3
622,Spectrogram 1,1,112212,112215,0,12000,Black Redstart,blared1,0.1709,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_033502.wav,12
623,Spectrogram 1,1,112218,112221,0,12000,Black Redstart,blared1,0.8226,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_033502.wav,18
624,Spectrogram 1,1,112224,112227,0,12000,Black Redstart,blared1,0.961,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_033502.wav,24
625,Spectrogram 1,1,112230,112233,0,12000,Black Redstart,blared1,0.7538,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_033502.wav,30
626,Spectrogram 1,1,112239,112242,0,12000,Black Redstart,blared1,0.7207,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_033502.wav,39
627,Spectrogram 1,1,112245,112248,0,12000,Black Redstart,blared1,0.4183,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_033502.wav,45
628,Spectrogram 1,1,112248,112251,0,12000,Black Redstart,blared1,0.952,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_033502.wav,48
629,Spectrogram 1,1,112260,112263,0,12000,Black Redstart,blared1,0.185,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_034002.wav,3
630,Spectrogram 1,1,112284,112287,0,12000,Black Redstart,blared1,0.9916,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_034002.wav,27
631,Spectrogram 1,1,112287,112290,0,12000,Black Redstart,blared1,0.1484,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_034002.wav,30
632,Spectrogram 1,1,112293,112296,0,12000,Black Redstart,blared1,0.8932,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_034002.wav,36
633,Spectrogram 1,1,112299,112302,0,12000,Black Redstart,blared1,0.9831,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_034002.wav,42
634,Spectrogram 1,1,112305,112308,0,12000,Black Redstart,blared1,0.6726,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_034002.wav,48
635,Spectrogram 1,1,112329,112332,0,12000,Black Redstart,blared1,0.2406,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_034502.wav,15
636,Spectrogram 1,1,112356,112359,0,12000,Black Redstart,blared1,0.2775,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_034502.wav,42
637,Spectrogram 1,1,112362,112365,0,12000,Black Redstart,blared1,0.4223,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_034502.wav,48
638,Spectrogram 1,1,112383,112386,0,12000,Black Redstart,blared1,0.1706,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_035002.wav,12
639,Spectrogram 1,1,112392,112395,0,12000,Black Redstart,blared1,0.541,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_035002.wav,21
640,Spectrogram 1,1,112395,112398,0,12000,Black Redstart,blared1,0.4635,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_035002.wav,24
641,Spectrogram 1,1,112428,112431,0,12000,Black Redstart,blared1,0.1784,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_035502.wav,0
642,Spectrogram 1,1,112440,112443,0,12000,Black Redstart,blared1,0.992,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_035502.wav,12
643,Spectrogram 1,1,112500,112503,0,12000,Black Redstart,blared1,0.2167,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_040002.wav,15
644,Spectrogram 1,1,112563,112566,0,12000,Black Redstart,blared1,0.1071,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_040502.wav,21
645,Spectrogram 1,1,112566,112569,0,12000,Black Redstart,blared1,0.2557,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_040502.wav,24
646,Spectrogram 1,1,112578,112581,0,12000,Black Redstart,blared1,0.505,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_040502.wav,36
647,Spectrogram 1,1,112587,112590,0,12000,Black Redstart,blared1,0.1182,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_040502.wav,45
648,Spectrogram 1,1,112731,112734,0,12000,Black Redstart,blared1,0.8197,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_042002.wav,18
649,Spectrogram 1,1,112875,112878,0,12000,Black Redstart,blared1,0.5938,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_043002.wav,48
650,Spectrogram 1,1,112881,112884,0,12000,Black Redstart,blared1,0.3105,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_043002.wav,54
651,Spectrogram 1,1,112905,112908,0,12000,Black Redstart,blared1,0.9159,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_043502.wav,21
652,Spectrogram 1,1,112908,112911,0,12000,Black Redstart,blared1,0.6569,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_043502.wav,24
653,Spectrogram 1,1,112944,112947,0,12000,Black Redstart,blared1,0.9877,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_044002.wav,3
654,Spectrogram 1,1,112947,112950,0,12000,Black Redstart,blared1,0.1857,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_044002.wav,6
655,Spectrogram 1,1,112959,112962,0,12000,Black Redstart,blared1,0.7496,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_044002.wav,18
656,Spectrogram 1,1,112968,112971,0,12000,Black Redstart,blared1,0.3792,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_044002.wav,27
657,Spectrogram 1,1,112971,112974,0,12000,Black Redstart,blared1,0.255,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_044002.wav,30
658,Spectrogram 1,1,112986,112989,0,12000,Black Redstart,blared1,0.6827,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_044002.wav,45
659,Spectrogram 1,1,112998,113001,0,12000,Black Redstart,blared1,0.1004,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_044502.wav,0
660,Spectrogram 1,1,113043,113046,0,12000,Black Redstart,blared1,0.2244,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_044502.wav,45
661,Spectrogram 1,1,113640,113643,0,12000,Black Redstart,blared1,0.1424,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_054000.wav,0
662,Spectrogram 1,1,113709,113712,0,12000,Black Redstart,blared1,0.9283,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_054500.wav,9
663,Spectrogram 1,1,113718,113721,0,12000,Black Redstart,blared1,0.3663,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_054500.wav,18
664,Spectrogram 1,1,113727,113730,0,12000,Black Redstart,blared1,0.9078,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_054500.wav,27
665,Spectrogram 1,1,113736,113739,0,12000,Black Redstart,blared1,0.9327,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_054500.wav,36
666,Spectrogram 1,1,113742,113745,0,12000,Black Redstart,blared1,0.7302,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_054500.wav,42
667,Spectrogram 1,1,113748,113751,0,12000,Black Redstart,blared1,0.9321,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_054500.wav,48
668,Spectrogram 1,1,113844,113847,0,12000,Black Redstart,blared1,0.1709,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_055500.wav,24
669,Spectrogram 1,1,113886,113889,0,12000,Black Redstart,blared1,0.4525,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_060000.wav,6
670,Spectrogram 1,1,113889,113892,0,12000,Black Redstart,blared1,0.4288,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_060000.wav,9
671,Spectrogram 1,1,113898,113901,0,12000,Black Redstart,blared1,0.1259,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_060000.wav,18
672,Spectrogram 1,1,115683,115686,0,12000,Black Redstart,blared1,0.1615,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_083000.wav,3
673,Spectrogram 1,1,115965,115968,0,12000,Black Redstart,blared1,0.5505,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240625_085000.wav,45
