Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Common Name,Species Code,Confidence,Begin Path,File Offset (s)
137,Spectrogram 1,1,9630,9633,0,12000,Black Redstart,blared1,0.9938,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_033502.wav,33
138,Spectrogram 1,1,9636,9639,0,12000,Black Redstart,blared1,0.9437,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_033502.wav,39
139,Spectrogram 1,1,9639,9642,0,12000,Black Redstart,blared1,0.9983,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_033502.wav,42
140,Spectrogram 1,1,9642,9645,0,12000,Black Redstart,blared1,0.1846,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_033502.wav,45
141,Spectrogram 1,1,9645,9648,0,12000,Black Redstart,blared1,0.6081,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_033502.wav,48
142,Spectrogram 1,1,9648,9651,0,12000,Black Redstart,blared1,0.9278,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_033502.wav,51
143,Spectrogram 1,1,9654,9657,0,12000,Black Redstart,blared1,0.9874,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_034002.wav,0
144,Spectrogram 1,1,9657,9660,0,12000,Black Redstart,blared1,0.9207,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_034002.wav,3
145,Spectrogram 1,1,9660,9663,0,12000,Black Redstart,blared1,0.6597,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_034002.wav,6
146,Spectrogram 1,1,9663,9666,0,12000,Black Redstart,blared1,0.179,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_034002.wav,9
147,Spectrogram 1,1,9666,9669,0,12000,Black Redstart,blared1,0.4904,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_034002.wav,12
148,Spectrogram 1,1,9669,9672,0,12000,Black Redstart,blared1,0.9995,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_034002.wav,15
149,Spectrogram 1,1,9675,9678,0,12000,Black Redstart,blared1,0.9987,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_034002.wav,21
150,Spectrogram 1,1,9681,9684,0,12000,Black Redstart,blared1,0.9974,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_034002.wav,27
151,Spectrogram 1,1,9690,9693,0,12000,Black Redstart,blared1,0.9897,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_034002.wav,36
152,Spectrogram 1,1,9693,9696,0,12000,Black Redstart,blared1,0.9995,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_034002.wav,39
153,Spectrogram 1,1,9699,9702,0,12000,Black Redstart,blared1,0.2176,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_034002.wav,45
154,Spectrogram 1,1,9702,9705,0,12000,Black Redstart,blared1,0.9947,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_034002.wav,48
155,Spectrogram 1,1,9708,9711,0,12000,Black Redstart,blared1,0.9831,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_034002.wav,54
156,Spectrogram 1,1,9714,9717,0,12000,Black Redstart,blared1,0.4285,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_034502.wav,3
157,Spectrogram 1,1,9720,9723,0,12000,Black Redstart,blared1,0.3467,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_034502.wav,9
158,Spectrogram 1,1,9723,9726,0,12000,Black Redstart,blared1,0.9158,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_034502.wav,12
159,Spectrogram 1,1,9732,9735,0,12000,Black Redstart,blared1,0.3085,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_034502.wav,21
160,Spectrogram 1,1,9741,9744,0,12000,Black Redstart,blared1,0.9906,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_034502.wav,30
161,Spectrogram 1,1,9744,9747,0,12000,Black Redstart,blared1,0.9011,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_034502.wav,33
162,Spectrogram 1,1,9747,9750,0,12000,Black Redstart,blared1,0.6205,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_034502.wav,36
163,Spectrogram 1,1,9750,9753,0,12000,Black Redstart,blared1,0.7523,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_034502.wav,39
164,Spectrogram 1,1,9759,9762,0,12000,Black Redstart,blared1,0.5891,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_034502.wav,48
165,Spectrogram 1,1,9762,9765,0,12000,Black Redstart,blared1,0.3635,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_034502.wav,51
166,Spectrogram 1,1,9768,9771,0,12000,Black Redstart,blared1,0.482,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_035002.wav,0
167,Spectrogram 1,1,9771,9774,0,12000,Black Redstart,blared1,0.9985,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_035002.wav,3
168,Spectrogram 1,1,9774,9777,0,12000,Black Redstart,blared1,0.2302,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_035002.wav,6
169,Spectrogram 1,1,9783,9786,0,12000,Black Redstart,blared1,0.9793,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_035002.wav,15
170,Spectrogram 1,1,9786,9789,0,12000,Black Redstart,blared1,0.9978,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_035002.wav,18
171,Spectrogram 1,1,9795,9798,0,12000,Black Redstart,blared1,0.8294,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_035002.wav,27
172,Spectrogram 1,1,9798,9801,0,12000,Black Redstart,blared1,0.9984,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_035002.wav,30
173,Spectrogram 1,1,9801,9804,0,12000,Black Redstart,blared1,0.6075,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_035002.wav,33
174,Spectrogram 1,1,9810,9813,0,12000,Black Redstart,blared1,0.8032,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_035002.wav,42
175,Spectrogram 1,1,9813,9816,0,12000,Black Redstart,blared1,0.9527,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_035002.wav,45
176,Spectrogram 1,1,9816,9819,0,12000,Black Redstart,blared1,0.9096,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_035002.wav,48
177,Spectrogram 1,1,9819,9822,0,12000,Black Redstart,blared1,0.9976,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_035002.wav,51
178,Spectrogram 1,1,9822,9825,0,12000,Black Redstart,blared1,0.8991,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_035002.wav,54
179,Spectrogram 1,1,9828,9831,0,12000,Black Redstart,blared1,0.9214,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_035502.wav,3
180,Spectrogram 1,1,9831,9834,0,12000,Black Redstart,blared1,0.9787,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_035502.wav,6
181,Spectrogram 1,1,9834,9837,0,12000,Black Redstart,blared1,0.9958,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_035502.wav,9
182,Spectrogram 1,1,9840,9843,0,12000,Black Redstart,blared1,0.9468,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_035502.wav,15
183,Spectrogram 1,1,9843,9846,0,12000,Black Redstart,blared1,0.6097,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_035502.wav,18
184,Spectrogram 1,1,9846,9849,0,12000,Black Redstart,blared1,0.9983,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_035502.wav,21
185,Spectrogram 1,1,9852,9855,0,12000,Black Redstart,blared1,0.888,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_035502.wav,27
186,Spectrogram 1,1,9855,9858,0,12000,Black Redstart,blared1,0.9986,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_035502.wav,30
187,Spectrogram 1,1,9864,9867,0,12000,Black Redstart,blared1,0.9921,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_035502.wav,39
188,Spectrogram 1,1,9867,9870,0,12000,Black Redstart,blared1,0.5317,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_035502.wav,42
189,Spectrogram 1,1,9873,9876,0,12000,Black Redstart,blared1,0.9421,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_035502.wav,48
190,Spectrogram 1,1,9876,9879,0,12000,Black Redstart,blared1,0.917,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_035502.wav,51
191,Spectrogram 1,1,9879,9882,0,12000,Black Redstart,blared1,0.9994,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_035502.wav,54
192,Spectrogram 1,1,9882,9885,0,12000,Black Redstart,blared1,0.9543,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_040002.wav,0
193,Spectrogram 1,1,9885,9888,0,12000,Black Redstart,blared1,0.1063,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_040002.wav,3
194,Spectrogram 1,1,9888,9891,0,12000,Black Redstart,blared1,0.9326,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_040002.wav,6
195,Spectrogram 1,1,9891,9894,0,12000,Black Redstart,blared1,0.9977,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_040002.wav,9
196,Spectrogram 1,1,9894,9897,0,12000,Black Redstart,blared1,0.9801,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_040002.wav,12
197,Spectrogram 1,1,9903,9906,0,12000,Black Redstart,blared1,0.8874,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_040002.wav,21
198,Spectrogram 1,1,9906,9909,0,12000,Black Redstart,blared1,0.9972,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_040002.wav,24
199,Spectrogram 1,1,9909,9912,0,12000,Black Redstart,blared1,0.3268,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_040002.wav,27
200,Spectrogram 1,1,9915,9918,0,12000,Black Redstart,blared1,0.7704,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_040002.wav,33
201,Spectrogram 1,1,9918,9921,0,12000,Black Redstart,blared1,0.9936,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_040002.wav,36
202,Spectrogram 1,1,9921,9924,0,12000,Black Redstart,blared1,0.9235,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_040002.wav,39
203,Spectrogram 1,1,9927,9930,0,12000,Black Redstart,blared1,0.9947,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_040002.wav,45
204,Spectrogram 1,1,9930,9933,0,12000,Black Redstart,blared1,0.9801,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_040002.wav,48
205,Spectrogram 1,1,9933,9936,0,12000,Black Redstart,blared1,0.9878,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_040002.wav,51
206,Spectrogram 1,1,9939,9942,0,12000,Black Redstart,blared1,0.8184,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_040502.wav,0
207,Spectrogram 1,1,9948,9951,0,12000,Black Redstart,blared1,0.7022,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_040502.wav,9
208,Spectrogram 1,1,9954,9957,0,12000,Black Redstart,blared1,0.9901,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_040502.wav,15
209,Spectrogram 1,1,9966,9969,0,12000,Black Redstart,blared1,0.9486,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_040502.wav,27
210,Spectrogram 1,1,9969,9972,0,12000,Black Redstart,blared1,0.7708,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_040502.wav,30
211,Spectrogram 1,1,9984,9987,0,12000,Black Redstart,blared1,0.4346,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_040502.wav,45
212,Spectrogram 1,1,9987,9990,0,12000,Black Redstart,blared1,0.9998,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_040502.wav,48
213,Spectrogram 1,1,9993,9996,0,12000,Black Redstart,blared1,0.215,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_040502.wav,54
214,Spectrogram 1,1,9999,10002,0,12000,Black Redstart,blared1,0.3143,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_041002.wav,3
215,Spectrogram 1,1,10005,10008,0,12000,Black Redstart,blared1,0.2805,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_041002.wav,9
216,Spectrogram 1,1,10008,10011,0,12000,Black Redstart,blared1,0.9686,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_041002.wav,12
217,Spectrogram 1,1,10011,10014,0,12000,Black Redstart,blared1,0.5771,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_041002.wav,15
218,Spectrogram 1,1,10017,10020,0,12000,Black Redstart,blared1,0.5301,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_041002.wav,21
219,Spectrogram 1,1,10020,10023,0,12000,Black Redstart,blared1,0.7679,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_041002.wav,24
220,Spectrogram 1,1,10023,10026,0,12000,Black Redstart,blared1,0.9664,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_041002.wav,27
221,Spectrogram 1,1,10026,10029,0,12000,Black Redstart,blared1,0.4021,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_041002.wav,30
222,Spectrogram 1,1,10029,10032,0,12000,Black Redstart,blared1,0.9542,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_041002.wav,33
223,Spectrogram 1,1,10035,10038,0,12000,Black Redstart,blared1,0.7455,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_041002.wav,39
224,Spectrogram 1,1,10041,10044,0,12000,Black Redstart,blared1,0.7604,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_041002.wav,45
225,Spectrogram 1,1,10044,10047,0,12000,Black Redstart,blared1,0.9879,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_041002.wav,48
226,Spectrogram 1,1,10047,10050,0,12000,Black Redstart,blared1,0.2916,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_041002.wav,51
227,Spectrogram 1,1,10050,10053,0,12000,Black Redstart,blared1,0.6394,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_041002.wav,54
228,Spectrogram 1,1,10110,10113,0,12000,Black Redstart,blared1,0.1573,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_042002.wav,0
229,Spectrogram 1,1,10116,10119,0,12000,Black Redstart,blared1,0.2778,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_042002.wav,6
230,Spectrogram 1,1,10119,10122,0,12000,Black Redstart,blared1,0.983,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_042002.wav,9
231,Spectrogram 1,1,10125,10128,0,12000,Black Redstart,blared1,0.7754,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_042002.wav,15
232,Spectrogram 1,1,10128,10131,0,12000,Black Redstart,blared1,0.9827,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_042002.wav,18
233,Spectrogram 1,1,10134,10137,0,12000,Black Redstart,blared1,0.3911,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_042002.wav,24
234,Spectrogram 1,1,10137,10140,0,12000,Black Redstart,blared1,0.9038,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_042002.wav,27
235,Spectrogram 1,1,10140,10143,0,12000,Black Redstart,blared1,0.1311,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_042002.wav,30
236,Spectrogram 1,1,10146,10149,0,12000,Black Redstart,blared1,0.1102,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_042002.wav,36
237,Spectrogram 1,1,10149,10152,0,12000,Black Redstart,blared1,0.9974,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_042002.wav,39
238,Spectrogram 1,1,10152,10155,0,12000,Black Redstart,blared1,0.3891,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_042002.wav,42
239,Spectrogram 1,1,10155,10158,0,12000,Black Redstart,blared1,0.5258,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_042002.wav,45
240,Spectrogram 1,1,10158,10161,0,12000,Black Redstart,blared1,0.9988,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_042002.wav,48
241,Spectrogram 1,1,10167,10170,0,12000,Black Redstart,blared1,0.6812,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_042502.wav,0
242,Spectrogram 1,1,10170,10173,0,12000,Black Redstart,blared1,0.992,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_042502.wav,3
243,Spectrogram 1,1,10179,10182,0,12000,Black Redstart,blared1,0.986,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_042502.wav,12
244,Spectrogram 1,1,10182,10185,0,12000,Black Redstart,blared1,0.3086,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240612_042502.wav,15
